antecedents,confidence,lift,support
"frozenset({'trait_inflorescence_raceme_present', 'trait_floral_tube_obconic_present', 'trait_flowers_solitary_in_leaf_axils_present', 'trait_petals_purple_present', 'trait_stamens_12_present'})",0.9715189873417722,18.137658227848103,0.05356363953589811
"frozenset({'trait_sprawling_or_ascending_present', 'trait_floral_tube_obconic_present', 'trait_inflorescence_raceme_present', 'trait_petals_purple_present', 'trait_stamens_12_present', 'trait_floral_tube_red_dotted_present'})",0.9705497382198953,20.00983239336311,0.04312425484893425
"frozenset({'trait_inflorescence_raceme_present', 'trait_floral_tube_obconic_present', 'trait_flowers_solitary_in_leaf_axils_present', 'trait_petals_purple_present', 'trait_floral_tube_red_dotted_present'})",0.9715189873417722,18.137658227848103,0.05356363953589811
"frozenset({'trait_sprawling_or_ascending_present', 'trait_floral_tube_obconic_present', 'trait_flowers_solitary_in_leaf_axils_present', 'trait_petals_purple_present', 'trait_inflorescence_raceme_present', 'trait_floral_tube_red_dotted_present'})",0.9705497382198953,20.00983239336311,0.04312425484893425
"frozenset({'trait_inflorescence_raceme_present', 'trait_floral_tube_obconic_present', 'trait_petals_purple_present', 'trait_stamens_12_present', 'trait_floral_tube_red_dotted_present'})",0.9715189873417722,18.137658227848103,0.05356363953589811
"frozenset({'trait_stamens_12_present', 'trait_inflorescence_raceme_present', 'trait_flowers_solitary_in_leaf_axils_present', 'trait_floral_tube_red_dotted_present'})",0.9715189873417722,18.137658227848103,0.05356363953589811
"frozenset({'trait_stamens_12_present', 'trait_flowers_solitary_in_leaf_axils_present', 'trait_petals_purple_present', 'trait_floral_tube_red_dotted_present'})",0.9715189873417722,18.137658227848103,0.05356363953589811
"frozenset({'trait_inflorescence_raceme_present', 'trait_flowers_solitary_in_leaf_axils_present', 'trait_petals_purple_present', 'trait_stamens_12_present', 'trait_floral_tube_red_dotted_present'})",0.9715189873417722,18.137658227848103,0.05356363953589811
"frozenset({'trait_stamens_12_present', 'trait_floral_tube_obconic_present', 'trait_flowers_solitary_in_leaf_axils_present', 'trait_floral_tube_red_dotted_present'})",0.9715189873417722,18.137658227848103,0.05356363953589811
"frozenset({'trait_inflorescence_raceme_present', 'trait_floral_tube_obconic_present', 'trait_flowers_solitary_in_leaf_axils_present', 'trait_stamens_12_present', 'trait_floral_tube_red_dotted_present'})",0.9715189873417722,18.137658227848103,0.05356363953589811
"frozenset({'trait_floral_tube_obconic_present', 'trait_flowers_solitary_in_leaf_axils_present', 'trait_petals_purple_present', 'trait_stamens_12_present', 'trait_floral_tube_red_dotted_present'})",0.9715189873417722,18.137658227848103,0.05356363953589811
